,Time,Age,Sex,Value,Country
3038,2094,74,Male,-26143.0225,China
3039,2094,79,Male,-37320.4035,China
3040,2094,84,Male,-34795.9105,China
3041,2094,89,Male,-24978.3185,China
3042,2094,94,Male,-14275.112,China
3043,2094,99,Male,-5584.1055,China
3044,2094,100,Male,-1271.004,China
3045,2095,4,Male,-12638.1745,China
3046,2095,9,Male,-13624.228,China
3047,2095,14,Male,-15217.1325,China
3048,2095,19,Male,-16663.545,China
3049,2095,24,Male,-17319.314,China
3050,2095,29,Male,-17153.748,China
3051,2095,34,Male,-17005.936,China
3052,2095,39,Male,-17785.345,China
3053,2095,44,Male,-20555.0905,China
3054,2095,49,Male,-23940.646,China
3055,2095,54,Male,-25437.5675,China
3056,2095,59,Male,-24767.0095,China
3057,2095,64,Male,-23929.432,China
3058,2095,69,Male,-24033.1765,China
3059,2095,74,Male,-24782.6305,China
3060,2095,79,Male,-35295.07,China
3061,2095,84,Male,-34965.6955,China
3062,2095,89,Male,-25659.979,China
3063,2095,94,Male,-14487.596,China
3064,2095,99,Male,-5654.247,China
3065,2095,100,Male,-1267.9655,China
3066,2096,4,Male,-12532.054,China
3067,2096,9,Male,-13351.5275,China
3068,2096,14,Male,-14882.575,China
3069,2096,19,Male,-16404.6895,China
3070,2096,24,Male,-17239.1345,China
3071,2096,29,Male,-17179.4675,China
3072,2096,34,Male,-16977.8425,China
3073,2096,39,Male,-17461.5605,China
3074,2096,44,Male,-19865.1985,China
3075,2096,49,Male,-23321.4425,China
3076,2096,54,Male,-25316.998,China
3077,2096,59,Male,-24950.6285,China
3078,2096,64,Male,-23945.5135,China
3079,2096,69,Male,-23837.774,China
3080,2096,74,Male,-24230.2475,China
3081,2096,79,Male,-32524.3365,China
3082,2096,84,Male,-35075.52,China
3083,2096,89,Male,-26210.279,China
3084,2096,94,Male,-14771.5395,China
3085,2096,99,Male,-5752.8965,China
3086,2096,100,Male,-1271.351,China
3087,2097,4,Male,-12447.3875,China
3088,2097,9,Male,-13114.8915,China
3089,2097,14,Male,-14540.6055,China
3090,2097,19,Male,-16128.567,China
3091,2097,24,Male,-17115.815,China
3092,2097,29,Male,-17196.1495,China
3093,2097,34,Male,-16976.4335,China
3094,2097,39,Male,-17228.0175,China
3095,2097,44,Male,-19221.1785,China
3096,2097,49,Male,-22632.622,China
3097,2097,54,Male,-25095.2695,China
3098,2097,59,Male,-25117.0845,China
3099,2097,64,Male,-24010.6455,China
3100,2097,69,Male,-23687.924,China
3101,2097,74,Male,-23972.488,China
3102,2097,79,Male,-29243.4845,China
3103,2097,84,Male,-35151.327,China
3104,2097,89,Male,-26879.1255,China
3105,2097,94,Male,-15186.0535,China
3106,2097,99,Male,-5827.368,China
3107,2097,100,Male,-1278.004,China
3108,2098,4,Male,-12380.5775,China
3109,2098,9,Male,-12915.1045,China
3110,2098,14,Male,-14208.311,China
3111,2098,19,Male,-15824.308,China
3112,2098,24,Male,-16959.3685,China
3113,2098,29,Male,-17203.7265,China
3114,2098,34,Male,-16984.837,China
3115,2098,39,Male,-17060.0685,China
3116,2098,44,Male,-18637.763,China
3117,2098,49,Male,-21911.849,China
3118,2098,54,Male,-24777.3815,China
3119,2098,59,Male,-25223.6775,China
3120,2098,64,Male,-24130.9525,China
3121,2098,69,Male,-23586.348,China
3122,2098,74,Male,-23724.3695,China
3123,2098,79,Male,-26539.365,China
3124,2098,84,Male,-34566.043,China
3125,2098,89,Male,-27484.2355,China
3126,2098,94,Male,-15699.9845,China
3127,2098,99,Male,-5922.5985,China
3128,2098,100,Male,-1289.5285,China
3129,2099,4,Male,-12334.334,China
3130,2099,9,Male,-12744.1405,China
3131,2099,14,Male,-13897.4705,China
3132,2099,19,Male,-15495.5855,China
3133,2099,24,Male,-16766.164,China
3134,2099,29,Male,-17197.6565,China
3135,2099,34,Male,-16994.879,China
3136,2099,39,Male,-16956.513,China
3137,2099,44,Male,-18127.2985,China
3138,2099,49,Male,-21184.2,China
3139,2099,54,Male,-24348.4605,China
3140,2099,59,Male,-25270.0335,China
3141,2099,64,Male,-24300.9735,China
3142,2099,69,Male,-23518.2095,China
3143,2099,74,Male,-23485.3985,China
3144,2099,79,Male,-24628.559,China
3145,2099,84,Male,-33289.4045,China
3146,2099,89,Male,-27870.964,China
3147,2099,94,Male,-16272.2955,China
3148,2099,99,Male,-6054.64,China
3149,2099,100,Male,-1307.852,China
3150,2100,4,Male,-12291.2655,China
3151,2100,9,Male,-12605.6165,China
3152,2100,14,Male,-13604.7395,China
3153,2100,19,Male,-15162.0225,China
3154,2100,24,Male,-16531.768,China
3155,2100,29,Male,-17161.425,China
3156,2100,34,Male,-17019.0495,China
3157,2100,39,Male,-16903.2245,China
3158,2100,44,Male,-17700.9985,China
3159,2100,49,Male,-20465.1195,China
3160,2100,54,Male,-23814.965,China
3161,2100,59,Male,-25250.454,China
3162,2100,64,Male,-24490.901,China
3163,2100,69,Male,-23490.2265,China
3164,2100,74,Male,-23270.834,China
3165,2100,79,Male,-23381.2935,China
3166,2100,84,Male,-31499.474,China
3167,2100,89,Male,-28075.4805,China
3168,2100,94,Male,-16800.886,China
3169,2100,99,Male,-6217.5065,China
3170,2100,100,Male,-1347.1165,China
0,1950,4,Female,37450.5085,China
1,1950,9,Female,26826.6305,China
2,1950,14,Female,25223.55,China
3,1950,19,Female,24578.1705,China
4,1950,24,Female,21800.8785,China
5,1950,29,Female,19935.6895,China
6,1950,34,Female,17942.005,China
7,1950,39,Female,16423.3005,China
8,1950,44,Female,15198.068,China
9,1950,49,Female,13646.804,China
10,1950,54,Female,11016.366,China
11,1950,59,Female,9859.474,China
12,1950,64,Female,8298.129,China
13,1950,69,Female,6595.247,China
14,1950,74,Female,4209.4925,China
15,1950,79,Female,2730.8855,China
16,1950,84,Female,1452.7015,China
17,1950,89,Female,571.0095,China
18,1950,94,Female,121.569,China
19,1950,99,Female,11.4675,China
20,1950,100,Female,0.415,China
21,1951,4,Female,40135.6825,China
22,1951,9,Female,27503.2915,China
23,1951,14,Female,25137.637,China
24,1951,19,Female,24993.289,China
25,1951,24,Female,22140.9435,China
26,1951,29,Female,20126.0885,China
27,1951,34,Female,18101.436,China
28,1951,39,Female,16721.2975,China
29,1951,44,Female,15145.943,China
30,1951,49,Female,13906.283,China
31,1951,54,Female,11188.7325,China
32,1951,59,Female,9974.418,China
33,1951,64,Female,8236.73,China
34,1951,69,Female,6505.6205,China
35,1951,74,Female,4276.8175,China
36,1951,79,Female,2663.2635,China
37,1951,84,Female,1369.355,China
38,1951,89,Female,543.6225,China
39,1951,94,Female,123.9505,China
40,1951,99,Female,12.371,China
41,1951,100,Female,0.483,China
42,1952,4,Female,43130.3695,China
43,1952,9,Female,28557.3355,China
44,1952,14,Female,25173.4135,China
45,1952,19,Female,25263.6325,China
46,1952,24,Female,22536.3885,China
47,1952,29,Female,20335.8245,China
48,1952,34,Female,18257.204,China
49,1952,39,Female,17036.837,China
50,1952,44,Female,15126.884,China
51,1952,49,Female,14044.748,China
52,1952,54,Female,11472.685,China
53,1952,59,Female,10008.9955,China
54,1952,64,Female,8224.4685,China
55,1952,69,Female,6437.3015,China
56,1952,74,Female,4386.956,China
57,1952,79,Female,2580.4815,China
58,1952,84,Female,1309.678,China
59,1952,89,Female,515.561,China
60,1952,94,Female,124.213,China
61,1952,99,Female,13.1105,China
62,1952,100,Female,0.5455,China
63,1953,4,Female,46077.6405,China
64,1953,9,Female,30116.801,China
65,1953,14,Female,25240.4405,China
66,1953,19,Female,25218.5505,China
67,1953,24,Female,22990.997,China
68,1953,29,Female,20682.1875,China
69,1953,34,Female,18516.2315,China
70,1953,39,Female,17175.2635,China
71,1953,44,Female,15233.416,China
72,1953,49,Female,14123.8625,China
73,1953,54,Female,11837.303,China
74,1953,59,Female,9972.862,China
75,1953,64,Female,8273.1025,China
76,1953,69,Female,6422.16,China
77,1953,74,Female,4502.1845,China
78,1953,79,Female,2494.902,China
79,1953,84,Female,1270.094,China
80,1953,89,Female,491.5275,China
81,1953,94,Female,122.2045,China
82,1953,99,Female,13.4205,China
83,1953,100,Female,0.612,China
84,1954,4,Female,48493.786,China
85,1954,9,Female,32071.637,China
86,1954,14,Female,25514.888,China
87,1954,19,Female,24942.9865,China
88,1954,24,Female,23507.0835,China
89,1954,29,Female,20938.334,China
90,1954,34,Female,18924.1315,China
91,1954,39,Female,17178.159,China
92,1954,44,Female,15422.8145,China
93,1954,49,Female,14237.4575,China
94,1954,54,Female,12265.2735,China
95,1954,59,Female,9918.613,China
96,1954,64,Female,8351.545,China
97,1954,69,Female,6456.887,China
98,1954,74,Female,4565.1445,China
99,1954,79,Female,2439.442,China
100,1954,84,Female,1236.332,China
101,1954,89,Female,466.999,China
102,1954,94,Female,117.7115,China
103,1954,99,Female,13.471,China
104,1954,100,Female,0.665,China
105,1955,4,Female,50537.983,China
106,1955,9,Female,34514.483,China
107,1955,14,Female,26005.72,China
108,1955,19,Female,24689.7895,China
109,1955,24,Female,23987.5095,China
110,1955,29,Female,21168.9815,China
111,1955,34,Female,19303.6375,China
112,1955,39,Female,17282.013,China
113,1955,44,Female,15658.454,China
114,1955,49,Female,14313.992,China
115,1955,54,Female,12641.2945,China
116,1955,59,Female,9948.7135,China
117,1955,64,Female,8475.33,China
118,1955,69,Female,6471.3445,China
119,1955,74,Female,4556.2035,China
120,1955,79,Female,2446.5895,China
121,1955,84,Female,1206.4945,China
122,1955,89,Female,438.2025,China
123,1955,94,Female,111.441,China
124,1955,99,Female,13.4135,China
125,1955,100,Female,0.691,China
126,1956,4,Female,51828.452,China
127,1956,9,Female,37133.1895,China
128,1956,14,Female,26690.276,China
129,1956,19,Female,24632.407,China
130,1956,24,Female,24422.9055,China
131,1956,29,Female,21531.584,China
132,1956,34,Female,19520.1215,China
133,1956,39,Female,17465.8435,China
134,1956,44,Female,15968.7745,China
135,1956,49,Female,14285.1365,China
136,1956,54,Female,12900.284,China
137,1956,59,Female,10132.833,China
138,1956,64,Female,8601.697,China
139,1956,69,Female,6451.622,China
140,1956,74,Female,4513.0775,China
141,1956,79,Female,2506.278,China
142,1956,84,Female,1179.2335,China
143,1956,89,Female,410.412,China
144,1956,94,Female,103.946,China
145,1956,99,Female,13.094,China
146,1956,100,Female,0.701,China
147,1957,4,Female,52795.402,China
148,1957,9,Female,40038.56,China
149,1957,14,Female,27734.529,China
150,1957,19,Female,24691.105,China
151,1957,24,Female,24711.909,China
152,1957,29,Female,21942.391,China
153,1957,34,Female,19749.6115,China
154,1957,39,Female,17641.9095,China
155,1957,44,Female,16292.6045,China
156,1957,49,Female,14284.634,China
157,1957,54,Female,13042.9775,China
158,1957,59,Female,10412.683,China
159,1957,64,Female,8655.835,China
160,1957,69,Female,6469.5725,China
161,1957,74,Female,4485.633,China
162,1957,79,Female,2582.262,China
163,1957,84,Female,1144.796,China
164,1957,89,Female,389.878,China
165,1957,94,Female,96.766,China
166,1957,99,Female,12.5105,China
167,1957,100,Female,0.695,China
168,1958,4,Female,53350.4435,China
169,1958,9,Female,42904.2005,China
170,1958,14,Female,29286.691,China
171,1958,19,Female,24777.5825,China
172,1958,24,Female,24688.8955,China
173,1958,29,Female,22406.7045,China
174,1958,34,Female,20107.373,China
175,1958,39,Female,17914.2585,China
176,1958,44,Female,16445.189,China
177,1958,49,Female,14401.7285,China
178,1958,54,Female,13128.4875,China
179,1958,59,Female,10761.305,China
180,1958,64,Female,8649.2635,China
181,1958,69,Female,6536.4465,China
182,1958,74,Female,4496.0525,China
183,1958,79,Female,2652.9555,China
184,1958,84,Female,1110.314,China
185,1958,89,Female,375.8315,China
186,1958,94,Female,90.6295,China
187,1958,99,Female,11.615,China
188,1958,100,Female,0.661,China
189,1959,4,Female,51810.1835,China
190,1959,9,Female,45182.9755,China
191,1959,14,Female,31182.613,China
192,1959,19,Female,25042.575,China
193,1959,24,Female,24415.8845,China
194,1959,29,Female,22906.496,China
195,1959,34,Female,20353.622,China
196,1959,39,Female,18307.172,China
197,1959,44,Female,16444.5405,China
198,1959,49,Female,14571.6825,China
199,1959,54,Female,13214.3705,China
200,1959,59,Female,11127.1015,China
201,1959,64,Female,8586.3195,China
202,1959,69,Female,6582.3645,China
203,1959,74,Female,4497.9255,China
204,1959,79,Female,2654.051,China
205,1959,84,Female,1076.208,China
206,1959,89,Female,358.5355,China
207,1959,94,Female,83.2185,China
208,1959,99,Female,10.361,China
209,1959,100,Female,0.6045,China
210,1960,4,Female,47920.315,China
211,1960,9,Female,46829.753,China
212,1960,14,Female,33432.08,China
213,1960,19,Female,25471.658,China
214,1960,24,Female,24122.343,China
215,1960,29,Female,23327.941,China
216,1960,34,Female,20533.62,China
217,1960,39,Female,18630.9355,China
218,1960,44,Female,16497.774,China
219,1960,49,Female,14737.3265,China
220,1960,54,Female,13208.805,China
221,1960,59,Female,11375.4595,China
222,1960,64,Female,8525.5745,China
223,1960,69,Female,6582.6035,China
224,1960,74,Female,4410.789,China
225,1960,79,Female,2557.647,China
226,1960,84,Female,1046.284,China
227,1960,89,Female,334.6585,China
228,1960,94,Female,73.378,China
229,1960,99,Female,8.9145,China
230,1960,100,Female,0.531,China
231,1961,4,Female,43854.185,China
232,1961,9,Female,47677.726,China
233,1961,14,Female,35825.728,China
234,1961,19,Female,26076.7815,China
235,1961,24,Female,24016.0575,China
236,1961,29,Female,23698.7975,China
237,1961,34,Female,20836.7765,China
238,1961,39,Female,18794.4,China
239,1961,44,Female,16628.372,China
240,1961,49,Female,14974.6135,China
241,1961,54,Female,13110.975,China
242,1961,59,Female,11521.235,China
243,1961,64,Female,8604.5305,China
244,1961,69,Female,6589.3845,China
245,1961,74,Female,4309.414,China
246,1961,79,Female,2455.9715,China
247,1961,84,Female,1039.7535,China
248,1961,89,Female,313.6895,China
249,1961,94,Female,64.5645,China
250,1961,99,Female,7.6215,China
251,1961,100,Female,0.451,China
252,1962,4,Female,42618.084,China
253,1962,9,Female,48227.487,China
254,1962,14,Female,38568.543,China
255,1962,19,Female,27060.9955,China
256,1962,24,Female,24056.249,China
257,1962,29,Female,23960.2105,China
258,1962,34,Female,21219.384,China
259,1962,39,Female,19007.2075,China
260,1962,44,Female,16794.522,China
261,1962,49,Female,15275.327,China
262,1962,54,Female,13102.3155,China
263,1962,59,Female,11635.871,China
264,1962,64,Female,8842.669,China
265,1962,69,Female,6629.0075,China
266,1962,74,Female,4318.8055,China
267,1962,79,Female,2432.7905,China
268,1962,84,Female,1061.4335,China
269,1962,89,Female,300.4695,China
270,1962,94,Female,59.487,China
271,1962,99,Female,6.7205,China
272,1962,100,Female,0.38,China
273,1963,4,Female,45892.9835,China
274,1963,9,Female,48233.568,China
275,1963,14,Female,41316.192,China
276,1963,19,Female,28554.2325,China
277,1963,24,Female,24141.31,China
278,1963,29,Female,23937.3225,China
279,1963,34,Female,21672.178,China
280,1963,39,Female,19363.372,China
281,1963,44,Female,17074.8035,China
282,1963,49,Female,15443.0095,China
283,1963,54,Female,13236.5295,China
284,1963,59,Female,11738.581,China
285,1963,64,Female,9178.6615,China
286,1963,69,Female,6671.293,China
287,1963,74,Female,4407.431,China
288,1963,79,Female,2467.9585,China
289,1963,84,Female,1091.513,China
290,1963,89,Female,292.83,China
291,1963,94,Female,56.8215,China
292,1963,99,Female,6.068,China
293,1963,100,Female,0.3115,China
294,1964,4,Female,51299.2135,China
295,1964,9,Female,46735.446,China
296,1964,14,Female,43595.994,China
297,1964,19,Female,30430.756,China
298,1964,24,Female,24424.064,China
299,1964,29,Female,23695.0365,China
300,1964,34,Female,22181.6615,China
301,1964,39,Female,19632.1925,China
302,1964,44,Female,17492.0355,China
303,1964,49,Female,15491.079,China
304,1964,54,Female,13447.965,China
305,1964,59,Female,11872.0405,China
306,1964,64,Female,9557.5795,China
307,1964,69,Female,6702.596,China
308,1964,74,Female,4513.37,China
309,1964,79,Female,2522.64,China
310,1964,84,Female,1105.837,China
311,1964,89,Female,290.144,China
312,1964,94,Female,54.6155,China
313,1964,99,Female,5.445,China
314,1964,100,Female,0.25,China
315,1965,4,Female,56812.3825,China
316,1965,9,Female,44061.5795,China
317,1965,14,Female,45483.5965,China
318,1965,19,Female,32766.559,China
319,1965,24,Female,24915.6385,China
320,1965,29,Female,23478.9845,China
321,1965,34,Female,22660.164,China
322,1965,39,Female,19877.571,China
323,1965,44,Female,17885.1435,China
324,1965,49,Female,15634.287,China
325,1965,54,Female,13703.33,China
326,1965,59,Female,11977.329,China
327,1965,64,Female,9895.146,China
328,1965,69,Female,6795.9765,China
329,1965,74,Female,4643.525,China
330,1965,79,Female,2568.122,China
331,1965,84,Female,1109.0315,China
332,1965,89,Female,297.2775,China
333,1965,94,Female,52.982,China
334,1965,99,Female,4.8545,China
335,1965,100,Female,0.207,China
336,1966,4,Female,62411.5495,China
337,1966,9,Female,41371.9445,China
338,1966,14,Female,46644.5165,China
339,1966,19,Female,35279.839,China
340,1966,24,Female,25593.6485,China
341,1966,29,Female,23456.4535,China
342,1966,34,Female,23100.336,China
343,1966,39,Female,20247.658,China
344,1966,44,Female,18126.7845,China
345,1966,49,Female,15852.134,China
346,1966,54,Female,14025.5745,China
347,1966,59,Female,11996.8535,China
348,1966,64,Female,10144.1215,China
349,1966,69,Female,6998.958,China
350,1966,74,Female,4775.467,China
351,1966,79,Female,2603.4155,China
352,1966,84,Female,1115.371,China
353,1966,89,Female,311.9415,China
354,1966,94,Female,52.1265,China
355,1966,99,Female,4.4155,China
356,1966,100,Female,0.1805,China
357,1967,4,Female,65419.1065,China
358,1967,9,Female,40556.8595,China
359,1967,14,Female,47325.971,China
360,1967,19,Female,38067.202,China
361,1967,24,Female,26614.985,China
362,1967,29,Female,23549.587,China
363,1967,34,Female,23405.2615,China
364,1967,39,Female,20664.452,China
365,1967,44,Female,18379.785,China
366,1967,49,Female,16063.643,China
367,1967,54,Female,14361.6455,China
368,1967,59,Female,12042.767,China
369,1967,64,Female,10301.6415,China
370,1967,69,Female,7265.8295,China
371,1967,74,Female,4873.5135,China
372,1967,79,Female,2662.7505,China
373,1967,84,Female,1134.8305,China
374,1967,89,Female,327.0875,China
375,1967,94,Female,51.546,China
376,1967,99,Female,4.1985,China
377,1967,100,Female,0.168,China
378,1968,4,Female,65407.6975,China
379,1968,9,Female,43590.5595,China
380,1968,14,Female,47366.871,China
381,1968,19,Female,40813.338,China
382,1968,24,Female,28119.6325,China
383,1968,29,Female,23671.2525,China
384,1968,34,Female,23416.991,China
385,1968,39,Female,21134.752,China
386,1968,44,Female,18753.5225,China
387,1968,49,Female,16363.842,China
388,1968,54,Female,14550.662,China
389,1968,59,Female,12194.8165,China
390,1968,64,Female,10417.969,China
391,1968,69,Female,7579.465,China
392,1968,74,Female,4947.1845,China
393,1968,79,Female,2752.8365,China
394,1968,84,Female,1171.242,China
395,1968,89,Female,340.38,China
396,1968,94,Female,51.5695,China
397,1968,99,Female,4.1295,China
398,1968,100,Female,0.1625,China
399,1969,4,Female,65456.628,China
400,1969,9,Female,48816.463,China
401,1969,14,Female,45935.186,China
402,1969,19,Female,43094.0765,China
403,1969,24,Female,30000.016,China
404,1969,29,Female,23983.5085,China
405,1969,34,Female,23211.7465,China
406,1969,39,Female,21659.955,China
407,1969,44,Female,19042.036,China
408,1969,49,Female,16795.772,China
409,1969,54,Female,14629.5065,China
410,1969,59,Female,12421.8245,China
411,1969,64,Female,10565.052,China
412,1969,69,Female,7925.987,China
413,1969,74,Female,5014.117,China
414,1969,79,Female,2855.7775,China
415,1969,84,Female,1216.7855,China
416,1969,89,Female,348.2825,China
417,1969,94,Female,52.573,China
418,1969,99,Female,4.065,China
419,1969,100,Female,0.1525,China
420,1970,4,Female,66138.8525,China
421,1970,9,Female,54268.497,China
422,1970,14,Female,43339.9645,China
423,1970,19,Female,44978.8875,China
424,1970,24,Female,32330.3505,China
425,1970,29,Female,24491.8085,China
426,1970,34,Female,23025.22,China
427,1970,39,Female,22150.735,China
428,1970,44,Female,19304.5885,China
429,1970,49,Female,17203.047,China
430,1970,54,Female,14798.7175,China
431,1970,59,Female,12690.133,China
432,1970,64,Female,10687.1545,China
433,1970,69,Female,8236.4455,China
434,1970,74,Female,5128.628,China
435,1970,79,Female,2973.112,China
436,1970,84,Female,1256.158,China
437,1970,89,Female,353.75,China
438,1970,94,Female,55.506,China
439,1970,99,Female,4.0165,China
440,1970,100,Female,0.1345,China
441,1971,4,Female,66734.3355,China
442,1971,9,Female,59839.052,China
443,1971,14,Female,40719.9875,China
444,1971,19,Female,46140.7515,China
445,1971,24,Female,34830.7085,China
446,1971,29,Female,25173.405,China
447,1971,34,Female,23020.6195,China
448,1971,39,Female,22599.3475,China
449,1971,44,Female,19684.1715,China
450,1971,49,Female,17461.9875,China
451,1971,54,Female,15038.1435,China
452,1971,59,Female,13020.763,China
453,1971,64,Female,10732.922,China
454,1971,69,Female,8475.0525,China
455,1971,74,Female,5327.8495,China
456,1971,79,Female,3091.957,China
457,1971,84,Female,1292.091,China
458,1971,89,Female,362.7175,China
459,1971,94,Female,59.9105,China
460,1971,99,Female,4.0325,China
461,1971,100,Female,0.113,China
462,1972,4,Female,67232.4025,China
463,1972,9,Female,62925.242,China
464,1972,14,Female,39928.8385,China
465,1972,19,Female,46827.031,China
466,1972,24,Female,37597.9915,China
467,1972,29,Female,26184.798,China
468,1972,34,Female,23122.5505,China
469,1972,39,Female,22911.5695,China
470,1972,44,Female,20106.7135,China
471,1972,49,Female,17730.0435,China
472,1972,54,Female,15271.262,China
473,1972,59,Female,13365.9575,China
474,1972,64,Female,10804.096,China
475,1972,69,Female,8639.0515,China
476,1972,74,Female,5576.0005,China
477,1972,79,Female,3193.631,China
478,1972,84,Female,1345.591,China
479,1972,89,Female,378.4165,China
480,1972,94,Female,64.2855,China
481,1972,99,Female,4.0915,China
482,1972,100,Female,0.095,China
483,1973,4,Female,66770.0395,China
484,1973,9,Female,63031.332,China
485,1973,14,Female,42918.7085,China
486,1973,19,Female,46880.5905,China
487,1973,24,Female,40325.0895,China
488,1973,29,Female,27669.758,China
489,1973,34,Female,23249.13,China
490,1973,39,Female,22935.503,China
491,1973,44,Female,20582.488,China
492,1973,49,Female,18115.285,China
493,1973,54,Female,15589.974,China
494,1973,59,Female,13578.3355,China
495,1973,64,Female,10978.5605,China
496,1973,69,Female,8775.489,China
497,1973,74,Female,5863.7025,China
498,1973,79,Female,3288.059,China
499,1973,84,Female,1422.6385,China
500,1973,89,Female,402.6995,China
501,1973,94,Female,68.518,China
502,1973,99,Female,4.2615,China
503,1973,100,Female,0.084,China
504,1974,4,Female,64945.075,China
505,1974,9,Female,63184.5655,China
506,1974,14,Female,48091.6135,China
507,1974,19,Female,45479.776,China
508,1974,24,Female,42596.202,China
509,1974,29,Female,29532.0855,China
510,1974,34,Female,23565.6815,China
511,1974,39,Female,22748.826,China
512,1974,44,Female,21114.6965,China
513,1974,49,Female,18420.2825,China
514,1974,54,Female,16037.769,China
515,1974,59,Female,13693.318,China
516,1974,64,Female,11230.9025,China
517,1974,69,Female,8946.626,China
518,1974,74,Female,6179.834,China
519,1974,79,Female,3384.0635,China
520,1974,84,Female,1511.6705,China
521,1974,89,Female,432.0615,China
522,1974,94,Female,72.075,China
523,1974,99,Female,4.601,China
524,1974,100,Female,0.08,China
525,1975,4,Female,62090.199,China
526,1975,9,Female,63990.8025,China
527,1975,14,Female,53514.0035,China
528,1975,19,Female,42928.119,China
529,1975,24,Female,44481.5025,China
530,1975,29,Female,31853.7295,China
531,1975,34,Female,24081.9215,China
532,1975,39,Female,22584.861,China
533,1975,44,Female,21616.6415,China
534,1975,49,Female,18701.9265,China
535,1975,54,Female,16464.123,China
536,1975,59,Female,13895.47,China
537,1975,64,Female,11522.595,China
538,1975,69,Female,9097.9955,China
539,1975,74,Female,6468.0635,China
540,1975,79,Female,3514.844,China
541,1975,84,Female,1608.986,China
542,1975,89,Female,459.415,China
543,1975,94,Female,75.7095,China
544,1975,99,Female,5.207,China
545,1975,100,Female,0.087,China
546,1976,4,Female,58638.73,China
547,1976,9,Female,64726.6985,China
548,1976,14,Female,59069.2405,China
549,1976,19,Female,40352.5115,China
550,1976,24,Female,45658.9285,China
551,1976,29,Female,34358.2675,China
552,1976,34,Female,24777.869,China
553,1976,39,Female,22605.2755,China
554,1976,44,Female,22081.0505,China
555,1976,49,Female,19097.9025,China
556,1976,54,Female,16747.5705,China
557,1976,59,Female,14163.5695,China
558,1976,64,Female,11867.9045,China
559,1976,69,Female,9182.1315,China
560,1976,74,Female,6699.453,China
561,1976,79,Female,3703.5655,China
562,1976,84,Female,1705.962,China
563,1976,89,Female,485.995,China
564,1976,94,Female,80.748,China
565,1976,99,Female,5.993,China
566,1976,100,Female,0.107,China
567,1977,4,Female,55219.2625,China
568,1977,9,Female,65384.306,China
569,1977,14,Female,62176.0635,China
570,1977,19,Female,39588.9935,China
571,1977,24,Female,46372.677,China
572,1977,29,Female,37137.9525,China
573,1977,34,Female,25806.7485,China
574,1977,39,Female,22734.8925,China
575,1977,44,Female,22414.901,China
576,1977,49,Female,19536.922,China
577,1977,54,Female,17038.818,China
578,1977,59,Female,14425.187,China
579,1977,64,Female,12224.9945,China
580,1977,69,Female,9287.1085,China
581,1977,74,Female,6869.7955,China
582,1977,79,Female,3923.66,China
583,1977,84,Female,1795.161,China
584,1977,89,Female,521.365,China
585,1977,94,Female,87.868,China
586,1977,99,Female,6.7655,China
587,1977,100,Female,0.136,China
588,1978,4,Female,51867.327,China
589,1978,9,Female,65092.538,China
590,1978,14,Female,62329.0055,China
591,1978,19,Female,42574.3105,China
592,1978,24,Female,46459.9545,China
593,1978,29,Female,39881.975,China
594,1978,34,Female,27306.2035,China
595,1978,39,Female,22889.634,China
596,1978,44,Female,22467.404,China
597,1978,49,Female,20028.36,China
598,1978,54,Female,17441.7425,China
599,1978,59,Female,14765.5135,China
600,1978,64,Female,12460.1905,China
601,1978,69,Female,9482.529,China
602,1978,74,Female,7016.6825,China
603,1978,79,Female,4167.573,China
604,1978,84,Female,1882.0645,China
605,1978,89,Female,567.5575,China
606,1978,94,Female,97.265,China
607,1978,99,Female,7.4885,China
608,1978,100,Female,0.1695,China
609,1979,4,Female,49374.1605,China
610,1979,9,Female,63456.96,China
611,1979,14,Female,62523.305,China
612,1979,19,Female,47728.4985,China
613,1979,24,Female,45099.042,China
614,1979,29,Female,42170.842,China
615,1979,34,Female,29178.7025,China
616,1979,39,Female,23229.411,China
617,1979,44,Female,22311.671,China
618,1979,49,Female,20573.308,China
619,1979,54,Female,17765.321,China
620,1979,59,Female,15226.098,China
621,1979,64,Female,12606.934,China
622,1979,69,Female,9747.3185,China
623,1979,74,Female,7189.951,China
624,1979,79,Female,4424.848,China
625,1979,84,Female,1968.1625,China
626,1979,89,Female,618.126,China
627,1979,94,Female,107.591,China
628,1979,99,Female,8.0875,China
629,1979,100,Female,0.2055,China
630,1980,4,Female,48298.2175,China
631,1980,9,Female,60800.973,China
632,1980,14,Female,63363.5315,China
633,1980,19,Female,53133.796,China
634,1980,24,Female,42589.1435,China
635,1980,29,Female,44068.652,China
636,1980,34,Female,31505.5715,China
637,1980,39,Female,23762.491,China
638,1980,44,Female,22175.687,China
639,1980,49,Female,21087.0175,China
640,1980,54,Female,18064.3685,China
641,1980,59,Female,15665.2075,China
642,1980,64,Female,12834.996,China
643,1980,69,Female,10045.223,China
644,1980,74,Female,7345.3885,China
645,1980,79,Female,4658.592,China
646,1980,84,Female,2075.1125,China
647,1980,89,Female,671.7365,China
648,1980,94,Female,117.142,China
649,1980,99,Female,8.736,China
650,1980,100,Female,0.2505,China
651,1981,4,Female,48408.664,China
652,1981,9,Female,57530.616,China
653,1981,14,Female,64130.5135,China
654,1981,19,Female,58671.6845,China
655,1981,24,Female,40047.3555,China
